disagreement_case_id,replicate_index,explanation_seed,model,model_display,y_true,attack_category,rank,feature_index,feature_name,weight,absolute_weight,raw_feature_value
DISAGREE_10,1,137009,lightgbm,LightGBM,1,Infilteration,9,7,Fwd Pkt Len Max,-0.007190845149216298,0.007190845149216298,0.0
DISAGREE_10,1,137009,lightgbm,LightGBM,1,Infilteration,10,53,Pkt Size Avg,0.0049278108029753255,0.0049278108029753255,0.0
DISAGREE_10,1,137009,lightgbm,LightGBM,1,Infilteration,11,10,Fwd Pkt Len Std,-0.004786261826462163,0.004786261826462163,0.0
DISAGREE_10,1,137009,lightgbm,LightGBM,1,Infilteration,12,9,Fwd Pkt Len Mean,0.004769121537545487,0.004769121537545487,0.0
DISAGREE_10,1,137009,lightgbm,LightGBM,1,Infilteration,13,55,Bwd Seg Size Avg,0.004490689461569318,0.004490689461569318,0.0
DISAGREE_10,1,137009,lightgbm,LightGBM,1,Infilteration,14,42,Pkt Len Std,0.004474351594198624,0.004474351594198624,0.0
DISAGREE_10,1,137009,lightgbm,LightGBM,1,Infilteration,15,41,Pkt Len Mean,0.0029761213633039394,0.0029761213633039394,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,1,66,Init Fwd Win Byts,-0.14007438095877958,0.14007438095877958,26883.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,2,69,Fwd Seg Size Min,0.1294919742303207,0.1294919742303207,40.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,3,0,Dst Port,-0.044644352314401704,0.044644352314401704,22.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,4,37,Fwd Pkts/s,0.02929364026845383,0.02929364026845383,0.989325834
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,5,19,Flow IAT Max,-0.026381904251179974,0.026381904251179974,2008011.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,6,51,ECE Flag Cnt,0.013437846563299025,0.013437846563299025,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,7,46,RST Flag Cnt,0.01161794611601165,0.01161794611601165,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,8,43,Pkt Len Var,0.009154542171473566,0.009154542171473566,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,9,76,Idle Max,0.007920025813193645,0.007920025813193645,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,10,7,Fwd Pkt Len Max,-0.007259256211894512,0.007259256211894512,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,11,13,Bwd Pkt Len Mean,0.005208385515272396,0.005208385515272396,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,12,10,Fwd Pkt Len Std,-0.0049556123213200165,0.0049556123213200165,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,13,55,Bwd Seg Size Avg,0.004923375791665812,0.004923375791665812,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,14,40,Pkt Len Max,-0.004046974207330452,0.004046974207330452,0.0
DISAGREE_10,2,138009,lightgbm,LightGBM,1,Infilteration,15,53,Pkt Size Avg,0.003000613764254184,0.003000613764254184,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,1,66,Init Fwd Win Byts,-0.14012164686079764,0.14012164686079764,26883.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,2,69,Fwd Seg Size Min,0.1284278233376829,0.1284278233376829,40.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,3,0,Dst Port,-0.0398626869624502,0.0398626869624502,22.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,4,19,Flow IAT Max,-0.03208167333810364,0.03208167333810364,2008011.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,5,37,Fwd Pkts/s,0.024507025418746962,0.024507025418746962,0.989325834
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,6,51,ECE Flag Cnt,0.019692357598674347,0.019692357598674347,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,7,46,RST Flag Cnt,0.008942673532707666,0.008942673532707666,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,8,16,Flow Pkts/s,0.007804967855201368,0.007804967855201368,0.989325834
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,9,10,Fwd Pkt Len Std,-0.005806637619132659,0.005806637619132659,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,10,42,Pkt Len Std,0.005292170108839571,0.005292170108839571,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,11,7,Fwd Pkt Len Max,-0.005286008323416635,0.005286008323416635,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,12,43,Pkt Len Var,0.005223176752214194,0.005223176752214194,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,13,13,Bwd Pkt Len Mean,0.005150835637900725,0.005150835637900725,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,14,11,Bwd Pkt Len Max,-0.005058458110840071,0.005058458110840071,0.0
DISAGREE_10,3,139009,lightgbm,LightGBM,1,Infilteration,15,53,Pkt Size Avg,0.004300278370434569,0.004300278370434569,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,1,66,Init Fwd Win Byts,-0.14225455168575238,0.14225455168575238,26883.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,2,69,Fwd Seg Size Min,0.13480848134798556,0.13480848134798556,40.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,3,0,Dst Port,-0.038967756515777864,0.038967756515777864,22.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,4,19,Flow IAT Max,-0.03092066566830595,0.03092066566830595,2008011.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,5,37,Fwd Pkts/s,0.028925536248981656,0.028925536248981656,0.989325834
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,6,51,ECE Flag Cnt,0.017185282914178118,0.017185282914178118,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,7,46,RST Flag Cnt,0.009874010401758778,0.009874010401758778,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,8,7,Fwd Pkt Len Max,-0.008362106780548342,0.008362106780548342,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,9,40,Pkt Len Max,-0.0076909557450306745,0.0076909557450306745,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,10,76,Idle Max,0.006487631749876439,0.006487631749876439,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,11,16,Flow Pkts/s,0.006389023721847221,0.006389023721847221,0.989325834
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,12,10,Fwd Pkt Len Std,-0.0057890644544354285,0.0057890644544354285,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,13,53,Pkt Size Avg,0.005481489301166632,0.005481489301166632,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,14,14,Bwd Pkt Len Std,-0.004621566461079011,0.004621566461079011,0.0
DISAGREE_10,4,140009,lightgbm,LightGBM,1,Infilteration,15,11,Bwd Pkt Len Max,-0.0027090902310827336,0.0027090902310827336,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,1,66,Init Fwd Win Byts,-0.14083919129600697,0.14083919129600697,26883.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,2,69,Fwd Seg Size Min,0.1294134949013295,0.1294134949013295,40.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,3,0,Dst Port,-0.04067691483673749,0.04067691483673749,22.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,4,19,Flow IAT Max,-0.026887876477808135,0.026887876477808135,2008011.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,5,37,Fwd Pkts/s,0.022190271387817654,0.022190271387817654,0.989325834
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,6,51,ECE Flag Cnt,0.019801854900694988,0.019801854900694988,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,7,46,RST Flag Cnt,0.012697912907367681,0.012697912907367681,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,8,16,Flow Pkts/s,0.012247927044267313,0.012247927044267313,0.989325834
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,9,53,Pkt Size Avg,0.0067420002082207355,0.0067420002082207355,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,10,42,Pkt Len Std,0.00492073199057082,0.00492073199057082,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,11,40,Pkt Len Max,-0.004563213776466453,0.004563213776466453,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,12,55,Bwd Seg Size Avg,0.004453057952687273,0.004453057952687273,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,13,10,Fwd Pkt Len Std,-0.004380000335059482,0.004380000335059482,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,14,14,Bwd Pkt Len Std,-0.004179607958773062,0.004179607958773062,0.0
DISAGREE_10,5,141009,lightgbm,LightGBM,1,Infilteration,15,13,Bwd Pkt Len Mean,0.0037822390793354273,0.0037822390793354273,0.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,1,69,Fwd Seg Size Min,0.08187427246061561,0.08187427246061561,40.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,2,66,Init Fwd Win Byts,-0.056582669738885226,0.056582669738885226,26883.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,3,18,Flow IAT Std,-0.034660275660765814,0.034660275660765814,695548.4137
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,4,0,Dst Port,-0.031719606848331534,0.031719606848331534,22.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,5,16,Flow Pkts/s,0.02723404323631739,0.02723404323631739,0.989325834
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,6,38,Bwd Pkts/s,0.02458587232898757,0.02458587232898757,0.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,7,47,PSH Flag Cnt,0.023535431293192435,0.023535431293192435,1.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,8,21,Fwd IAT Tot,0.019207637480150946,0.019207637480150946,3032368.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,9,11,Bwd Pkt Len Max,-0.016851703730868608,0.016851703730868608,0.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,10,28,Bwd IAT Std,0.015079390697806302,0.015079390697806302,0.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,11,53,Pkt Size Avg,0.013375462514664753,0.013375462514664753,0.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,12,7,Fwd Pkt Len Max,-0.008767515423656655,0.008767515423656655,0.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,13,13,Bwd Pkt Len Mean,-0.004064376695228278,0.004064376695228278,0.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,14,9,Fwd Pkt Len Mean,0.003240332573800989,0.003240332573800989,0.0
DISAGREE_10,1,137009,xgboost,XGBoost,1,Infilteration,15,42,Pkt Len Std,-0.0031832744080232487,0.0031832744080232487,0.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,1,69,Fwd Seg Size Min,0.08117542032787813,0.08117542032787813,40.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,2,66,Init Fwd Win Byts,-0.05171861388476445,0.05171861388476445,26883.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,3,18,Flow IAT Std,-0.031267513598639884,0.031267513598639884,695548.4137
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,4,0,Dst Port,-0.02890020881496175,0.02890020881496175,22.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,5,38,Bwd Pkts/s,0.02563794793500133,0.02563794793500133,0.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,6,47,PSH Flag Cnt,0.024330884097888812,0.024330884097888812,1.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,7,16,Flow Pkts/s,0.022291380246430258,0.022291380246430258,0.989325834
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,8,11,Bwd Pkt Len Max,-0.020528976189948252,0.020528976189948252,0.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,9,21,Fwd IAT Tot,0.0176402930041564,0.0176402930041564,3032368.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,10,53,Pkt Size Avg,0.016247677984724224,0.016247677984724224,0.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,11,2,Flow Duration,-0.012908212730264337,0.012908212730264337,3032368.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,12,7,Fwd Pkt Len Max,-0.012361431639615072,0.012361431639615072,0.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,13,42,Pkt Len Std,-0.005589573496466464,0.005589573496466464,0.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,14,51,ECE Flag Cnt,-0.005540527535230364,0.005540527535230364,0.0
DISAGREE_10,2,138009,xgboost,XGBoost,1,Infilteration,15,9,Fwd Pkt Len Mean,0.0046374198271941685,0.0046374198271941685,0.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,1,69,Fwd Seg Size Min,0.07926721420868063,0.07926721420868063,40.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,2,66,Init Fwd Win Byts,-0.055064916234556914,0.055064916234556914,26883.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,3,18,Flow IAT Std,-0.03359584754925742,0.03359584754925742,695548.4137
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,4,0,Dst Port,-0.030174929610939462,0.030174929610939462,22.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,5,47,PSH Flag Cnt,0.025209363876179853,0.025209363876179853,1.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,6,16,Flow Pkts/s,0.025208793266783783,0.025208793266783783,0.989325834
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,7,21,Fwd IAT Tot,0.022551752834964325,0.022551752834964325,3032368.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,8,38,Bwd Pkts/s,0.020174211376506983,0.020174211376506983,0.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,9,11,Bwd Pkt Len Max,-0.018538294790128806,0.018538294790128806,0.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,10,28,Bwd IAT Std,0.01343048754297748,0.01343048754297748,0.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,11,53,Pkt Size Avg,0.013424643597020874,0.013424643597020874,0.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,12,7,Fwd Pkt Len Max,-0.012015879490030256,0.012015879490030256,0.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,13,14,Bwd Pkt Len Std,-0.005401959489345166,0.005401959489345166,0.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,14,9,Fwd Pkt Len Mean,0.004758515155928234,0.004758515155928234,0.0
DISAGREE_10,3,139009,xgboost,XGBoost,1,Infilteration,15,42,Pkt Len Std,-0.0043581491056880126,0.0043581491056880126,0.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,1,69,Fwd Seg Size Min,0.08176696258278392,0.08176696258278392,40.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,2,66,Init Fwd Win Byts,-0.05439549537567678,0.05439549537567678,26883.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,3,18,Flow IAT Std,-0.03346905931235015,0.03346905931235015,695548.4137
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,4,0,Dst Port,-0.029098380586957746,0.029098380586957746,22.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,5,38,Bwd Pkts/s,0.025774076223174746,0.025774076223174746,0.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,6,47,PSH Flag Cnt,0.023811461346769876,0.023811461346769876,1.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,7,16,Flow Pkts/s,0.023291399938033377,0.023291399938033377,0.989325834
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,8,11,Bwd Pkt Len Max,-0.01840023963571608,0.01840023963571608,0.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,9,21,Fwd IAT Tot,0.016828641727102495,0.016828641727102495,3032368.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,10,7,Fwd Pkt Len Max,-0.013513993415199625,0.013513993415199625,0.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,11,53,Pkt Size Avg,0.011060127876274197,0.011060127876274197,0.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,12,67,Init Bwd Win Byts,0.009706846953497897,0.009706846953497897,-1.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,13,42,Pkt Len Std,-0.006757803470671534,0.006757803470671534,0.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,14,40,Pkt Len Max,-0.0063436907726444145,0.0063436907726444145,0.0
DISAGREE_10,4,140009,xgboost,XGBoost,1,Infilteration,15,14,Bwd Pkt Len Std,-0.005082348117389092,0.005082348117389092,0.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,1,69,Fwd Seg Size Min,0.08464141218012433,0.08464141218012433,40.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,2,66,Init Fwd Win Byts,-0.0536696322215244,0.0536696322215244,26883.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,3,18,Flow IAT Std,-0.034372026664780654,0.034372026664780654,695548.4137
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,4,16,Flow Pkts/s,0.02731550905969175,0.02731550905969175,0.989325834
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,5,0,Dst Port,-0.026726089210045566,0.026726089210045566,22.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,6,47,PSH Flag Cnt,0.023271343008118735,0.023271343008118735,1.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,7,38,Bwd Pkts/s,0.021029115697761405,0.021029115697761405,0.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,8,21,Fwd IAT Tot,0.02017403361350985,0.02017403361350985,3032368.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,9,11,Bwd Pkt Len Max,-0.018868077699634937,0.018868077699634937,0.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,10,53,Pkt Size Avg,0.015237387554854648,0.015237387554854648,0.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,11,28,Bwd IAT Std,0.014851388324641389,0.014851388324641389,0.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,12,7,Fwd Pkt Len Max,-0.014605837206798153,0.014605837206798153,0.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,13,2,Flow Duration,-0.0095861612254766,0.0095861612254766,3032368.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,14,42,Pkt Len Std,-0.004944642529419007,0.004944642529419007,0.0
DISAGREE_10,5,141009,xgboost,XGBoost,1,Infilteration,15,9,Fwd Pkt Len Mean,0.0037175933000032687,0.0037175933000032687,0.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,1,7,Fwd Pkt Len Max,-0.12582059180655697,0.12582059180655697,536.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,2,66,Init Fwd Win Byts,-0.11731846125660081,0.11731846125660081,8192.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,3,10,Fwd Pkt Len Std,-0.030371694557066915,0.030371694557066915,258.5585919
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,4,64,Subflow Bwd Pkts,-0.026082661132845516,0.026082661132845516,15.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,5,37,Fwd Pkts/s,0.01336049668144867,0.01336049668144867,1.928564989
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,6,67,Init Bwd Win Byts,-0.012016231278719163,0.012016231278719163,19296.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,7,0,Dst Port,0.008983519537568733,0.008983519537568733,80.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,8,42,Pkt Len Std,0.008466604264353974,0.008466604264353974,252.4225561
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,9,53,Pkt Size Avg,0.007228273090759453,0.007228273090759453,227.0740741
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,10,54,Fwd Seg Size Avg,0.006264205662860058,0.006264205662860058,242.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,11,13,Bwd Pkt Len Mean,0.005950337474571682,0.005950337474571682,215.1333333
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,12,51,ECE Flag Cnt,0.005095296348919351,0.005095296348919351,1.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,13,41,Pkt Len Mean,-0.004426647132171693,0.004426647132171693,218.9642857
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,14,9,Fwd Pkt Len Mean,0.0020805256627498044,0.0020805256627498044,242.0
DISAGREE_11,1,137010,lightgbm,LightGBM,1,Infilteration,15,46,RST Flag Cnt,0.0006704999122028575,0.0006704999122028575,1.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,1,66,Init Fwd Win Byts,-0.12162602363632635,0.12162602363632635,8192.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,2,7,Fwd Pkt Len Max,-0.12084581404422909,0.12084581404422909,536.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,3,64,Subflow Bwd Pkts,-0.02934823285349908,0.02934823285349908,15.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,4,10,Fwd Pkt Len Std,-0.027923386013952205,0.027923386013952205,258.5585919
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,5,37,Fwd Pkts/s,0.023652664708890613,0.023652664708890613,1.928564989
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,6,0,Dst Port,0.00877493631400706,0.00877493631400706,80.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,7,14,Bwd Pkt Len Std,0.008619480221292948,0.008619480221292948,257.7999963
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,8,67,Init Bwd Win Byts,-0.008508868645832581,0.008508868645832581,19296.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,9,52,Down/Up Ratio,-0.006548513626250795,0.006548513626250795,1.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,10,53,Pkt Size Avg,0.006296866356569229,0.006296866356569229,227.0740741
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,11,13,Bwd Pkt Len Mean,0.006252970903259271,0.006252970903259271,215.1333333
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,12,42,Pkt Len Std,0.005660909140849658,0.005660909140849658,252.4225561
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,13,54,Fwd Seg Size Avg,0.005358839892146868,0.005358839892146868,242.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,14,47,PSH Flag Cnt,0.0033540410768254903,0.0033540410768254903,1.0
DISAGREE_11,2,138010,lightgbm,LightGBM,1,Infilteration,15,9,Fwd Pkt Len Mean,0.0026491645328103174,0.0026491645328103174,242.0
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,1,7,Fwd Pkt Len Max,-0.12172116429194882,0.12172116429194882,536.0
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,2,66,Init Fwd Win Byts,-0.11969737994823194,0.11969737994823194,8192.0
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,3,64,Subflow Bwd Pkts,-0.02494000133079891,0.02494000133079891,15.0
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,4,10,Fwd Pkt Len Std,-0.022989109665293064,0.022989109665293064,258.5585919
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,5,37,Fwd Pkts/s,0.017309854561805244,0.017309854561805244,1.928564989
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,6,76,Idle Max,0.010235146985553499,0.010235146985553499,0.0
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,7,42,Pkt Len Std,0.009873564364396292,0.009873564364396292,252.4225561
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,8,67,Init Bwd Win Byts,-0.008861802939380294,0.008861802939380294,19296.0
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,9,38,Bwd Pkts/s,-0.00817548531360302,0.00817548531360302,2.410706236
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,10,53,Pkt Size Avg,0.0068037355774071525,0.0068037355774071525,227.0740741
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,11,13,Bwd Pkt Len Mean,0.0057396947932958926,0.0057396947932958926,215.1333333
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,12,54,Fwd Seg Size Avg,0.005533941735806249,0.005533941735806249,242.0
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,13,46,RST Flag Cnt,0.003405986913203051,0.003405986913203051,1.0
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,14,41,Pkt Len Mean,0.0031053641033960493,0.0031053641033960493,218.9642857
DISAGREE_11,3,139010,lightgbm,LightGBM,1,Infilteration,15,51,ECE Flag Cnt,0.002682407567804077,0.002682407567804077,1.0
DISAGREE_11,4,140010,lightgbm,LightGBM,1,Infilteration,1,7,Fwd Pkt Len Max,-0.12679857287139543,0.12679857287139543,536.0
DISAGREE_11,4,140010,lightgbm,LightGBM,1,Infilteration,2,66,Init Fwd Win Byts,-0.12062335938517936,0.12062335938517936,8192.0
DISAGREE_11,4,140010,lightgbm,LightGBM,1,Infilteration,3,10,Fwd Pkt Len Std,-0.02503219215726852,0.02503219215726852,258.5585919
DISAGREE_11,4,140010,lightgbm,LightGBM,1,Infilteration,4,64,Subflow Bwd Pkts,-0.024348558202068365,0.024348558202068365,15.0
DISAGREE_11,4,140010,lightgbm,LightGBM,1,Infilteration,5,69,Fwd Seg Size Min,0.01657513330188714,0.01657513330188714,20.0
DISAGREE_11,4,140010,lightgbm,LightGBM,1,Infilteration,6,37,Fwd Pkts/s,0.015898278897022954,0.015898278897022954,1.928564989
