case_id,selected_for_model,model_display,selected_outcome,models_disagree,rank,feature_index,feature_name,raw_feature_value,shap_value_raw_score,absolute_shap_value,direction
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,29,8,Fwd Pkt Len Min,37.0,-0.03442025626128663,0.03442025626128663,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,30,43,Pkt Len Var,4915.2,-0.029725645634010076,0.029725645634010076,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,31,41,Pkt Len Mean,88.2,-0.02937673459185208,0.02937673459185208,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,32,76,Idle Max,0.0,-0.02801636464205611,0.02801636464205611,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,33,18,Flow IAT Std,956037.2548,-0.02780040948093801,0.02780040948093801,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,34,39,Pkt Len Min,37.0,0.025475106037819998,0.025475106037819998,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,35,67,Init Bwd Win Byts,-1.0,0.023814906972281245,0.023814906972281245,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,36,21,Fwd IAT Tot,1657660.0,-0.023071984326987646,0.023071984326987646,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,37,16,Flow Pkts/s,2.412485578,-0.021301133728138556,0.021301133728138556,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,38,22,Fwd IAT Mean,1657660.0,0.021030545632681006,0.021030545632681006,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,39,77,Idle Min,0.0,-0.01947571516126478,0.01947571516126478,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,40,47,PSH Flag Cnt,0.0,-0.016915109510825838,0.016915109510825838,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,41,9,Fwd Pkt Len Mean,37.0,0.013740038778609884,0.013740038778609884,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,42,4,Tot Bwd Pkts,2.0,0.012581857803606333,0.012581857803606333,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,43,30,Bwd IAT Min,1656998.0,0.011122520855415161,0.011122520855415161,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,44,28,Bwd IAT Std,0.0,0.009447790116028174,0.009447790116028174,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,45,38,Bwd Pkts/s,1.206242789,-0.009198503674261506,0.009198503674261506,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,46,23,Fwd IAT Std,0.0,-0.006599313198233142,0.006599313198233142,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,47,5,TotLen Fwd Pkts,74.0,-0.0057122788598495886,0.0057122788598495886,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,48,63,Subflow Fwd Byts,74.0,-0.005609493716129546,0.005609493716129546,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,49,53,Pkt Size Avg,110.25,0.005223037993755412,0.005223037993755412,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,50,31,Fwd PSH Flags,0.0,-0.004011924576992131,0.004011924576992131,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,51,49,URG Flag Cnt,0.0,0.003700932078956983,0.003700932078956983,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,52,48,ACK Flag Cnt,0.0,-0.003222630823110892,0.003222630823110892,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,53,52,Down/Up Ratio,1.0,0.0027329103688965802,0.0027329103688965802,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,54,74,Idle Mean,0.0,0.002564516542103964,0.002564516542103964,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,55,3,Tot Fwd Pkts,2.0,-0.0024312176161477923,0.0024312176161477923,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,56,45,SYN Flag Cnt,0.0,-0.002423701077627447,0.002423701077627447,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,57,72,Active Max,0.0,0.0023735178625333524,0.0023735178625333524,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,58,62,Subflow Fwd Pkts,2.0,0.0023505331101722864,0.0023505331101722864,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,59,70,Active Mean,0.0,-0.0023217466387328717,0.0023217466387328717,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,60,73,Active Min,0.0,0.0021022981570163047,0.0021022981570163047,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,61,71,Active Std,0.0,0.0013626770148595178,0.0013626770148595178,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,62,37,Fwd Pkts/s,1.206242789,-0.0011098020277341477,0.0011098020277341477,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,63,24,Fwd IAT Max,1657660.0,0.0008875642363588219,0.0008875642363588219,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,64,6,TotLen Bwd Pkts,330.0,0.000606597303604207,0.000606597303604207,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,65,75,Idle Std,0.0,-0.0004900501676277228,0.0004900501676277228,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,66,44,FIN Flag Cnt,0.0,-0.0003566726612665123,0.0003566726612665123,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,67,15,Flow Byts/s,243.6610434,0.00024139786093553997,0.00024139786093553997,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,68,33,Fwd URG Flags,0.0,-1.6156000991453443e-05,1.6156000991453443e-05,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,69,1,Protocol,17.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,70,32,Bwd PSH Flags,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,71,34,Bwd URG Flags,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,72,50,CWE Flag Count,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,73,56,Fwd Byts/b Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,74,57,Fwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,75,58,Fwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,76,59,Bwd Byts/b Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,77,60,Bwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,78,61,Bwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,1,66,Init Fwd Win Byts,-1.0,-1.1040400797569505,1.1040400797569505,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,2,69,Fwd Seg Size Min,0.0,-0.8642848945791428,0.8642848945791428,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,3,35,Fwd Header Len,0.0,-0.34480425745833293,0.34480425745833293,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,4,7,Fwd Pkt Len Max,0.0,0.30959808920117293,0.30959808920117293,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,5,10,Fwd Pkt Len Std,0.0,0.2622604373187304,0.2622604373187304,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,6,19,Flow IAT Max,16000000.0,-0.2001467142150065,0.2001467142150065,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,7,72,Active Max,74100000.0,-0.17146196369413658,0.17146196369413658,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,8,76,Idle Max,16000000.0,0.15046487034124034,0.15046487034124034,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,9,0,Dst Port,0.0,-0.14656767328194456,0.14656767328194456,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,10,37,Fwd Pkts/s,0.62009248,-0.10180322104659935,0.10180322104659935,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,11,13,Bwd Pkt Len Mean,0.0,0.09610986066422557,0.09610986066422557,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,12,73,Active Min,74100000.0,-0.09252652582667073,0.09252652582667073,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,13,4,Tot Bwd Pkts,0.0,-0.09248447870318663,0.09248447870318663,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,14,3,Tot Fwd Pkts,59.0,0.08343163245157316,0.08343163245157316,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,15,11,Bwd Pkt Len Max,0.0,0.0665122744005724,0.0665122744005724,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,16,40,Pkt Len Max,0.0,0.059161707826902665,0.059161707826902665,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,17,47,PSH Flag Cnt,0.0,-0.058800321776619195,0.058800321776619195,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,18,74,Idle Mean,16000000.0,-0.05735601048714198,0.05735601048714198,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,19,21,Fwd IAT Tot,95100000.0,-0.05671891961871049,0.05671891961871049,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,20,18,Flow IAT Std,2216464.715,-0.053044549015920595,0.053044549015920595,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,21,63,Subflow Fwd Byts,0.0,0.049831330052527774,0.049831330052527774,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,22,46,RST Flag Cnt,0.0,-0.049558053373868906,0.049558053373868906,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,23,51,ECE Flag Cnt,0.0,-0.04866822868870159,0.04866822868870159,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,24,68,Fwd Act Data Pkts,0.0,0.04806772187390734,0.04806772187390734,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,25,38,Bwd Pkts/s,0.0,-0.04501374313939727,0.04501374313939727,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,26,8,Fwd Pkt Len Min,0.0,0.04367759927687738,0.04367759927687738,supports_attack
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,27,25,Fwd IAT Min,12285.0,-0.04167179627496295,0.04167179627496295,supports_benign
LIGHTGBM_FN_03,lightgbm,LightGBM,FN,False,28,6,TotLen Bwd Pkts,0.0,0.04142678871779085,0.04142678871779085,supports_attack
