split,family,subset,feature,consensus_normalized_importance_share,consensus_rank
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,ECE Flag Cnt,0.01435835914858669,16
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Down/Up Ratio,0.003922684506002236,39
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Pkt Size Avg,0.002656131041880109,41
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Seg Size Avg,0.0,64
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd Seg Size Avg,0.0,65
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Subflow Fwd Pkts,0.0,66
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Subflow Fwd Byts,0.0,67
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Subflow Bwd Pkts,0.0,68
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Subflow Bwd Byts,0.0,69
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Init Fwd Win Byts,0.18592546241096214,1
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Init Bwd Win Byts,0.045492387104555464,5
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Act Data Pkts,0.0017506220551066663,46
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Seg Size Min,0.03190248494481698,8
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Active Mean,0.0016368730505330828,47
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Active Std,3.1771428287809634e-05,59
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Active Max,0.0012568542024348523,49
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Active Min,0.0008017695924416992,54
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Idle Mean,0.0011633931144523085,50
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Idle Std,0.0006700726973680904,55
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Idle Max,0.001097282782840778,51
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Idle Min,0.009037416913179556,28
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Flow Duration,0.019003720715675434,13
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Tot Fwd Pkts,0.009306323159856323,25
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Tot Bwd Pkts,0.012902560775535036,20
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,TotLen Fwd Pkts,0.08535339104029428,3
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,TotLen Bwd Pkts,0.019942392596237386,11
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Pkt Len Max,0.09382515242551753,2
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Pkt Len Min,0.000821350807542774,53
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Pkt Len Mean,0.01209715360022368,22
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Pkt Len Std,0.027976185136319852,10
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd Pkt Len Max,0.009273090530230964,26
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd Pkt Len Min,0.01886832428954411,14
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd Pkt Len Mean,0.0024127501869126424,42
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd Pkt Len Std,0.008415858811833078,30
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Flow Byts/s,0.005895774647951024,36
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Flow Pkts/s,0.0065729689608001116,34
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Flow IAT Mean,0.013328188925896989,18
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Flow IAT Std,0.0028021977429190277,40
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Flow IAT Max,0.00833453252491813,31
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Flow IAT Min,0.030109502305374757,9
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd IAT Tot,0.038099750368090546,6
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd IAT Mean,0.008202130175135965,32
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd IAT Std,0.013052698958206115,19
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd IAT Max,0.013812161750935343,17
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd IAT Min,0.019705681308874356,12
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd IAT Tot,0.0005347826698286217,57
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd IAT Mean,0.0023768410523170884,43
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd IAT Std,0.0018586801321878036,44
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd IAT Max,0.001042437300983543,52
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd IAT Min,0.017520275256923554,15
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd PSH Flags,0.00015877992582820079,59
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd URG Flags,0.0,61
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Header Len,0.08231399603435319,4
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd Header Len,0.010308998494286216,23
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Pkts/s,0.009676687682366437,24
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd Pkts/s,0.012250699600664779,21
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Pkt Len Min,0.0005679903085859808,56
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Pkt Len Max,0.009098224017255758,27
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Pkt Len Mean,0.00650018400329099,35
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Pkt Len Std,0.034012440546929375,7
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Pkt Len Var,0.0012592594769132628,48
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,FIN Flag Cnt,0.005106548612008069,37
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,SYN Flag Cnt,0.0,62
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,RST Flag Cnt,0.001823421559814588,45
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,PSH Flag Cnt,0.007970988415935007,33
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,ACK Flag Cnt,0.008689728744891753,29
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,URG Flag Cnt,0.0049151485170112,38
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,CWE Flag Count,0.0,63
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,ECE Flag Cnt,0.014358885700339292,16
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Down/Up Ratio,0.003922686684785424,39
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Pkt Size Avg,0.0026562166682656072,41
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Seg Size Avg,0.00020765382557859016,58
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Bwd Seg Size Avg,0.0,64
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Subflow Fwd Pkts,0.0,65
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Subflow Fwd Byts,0.0,66
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Subflow Bwd Pkts,0.0,67
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Subflow Bwd Byts,0.0,68
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Init Fwd Win Byts,0.1859136690993799,1
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Init Bwd Win Byts,0.04548923523358454,5
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Act Data Pkts,0.0017506548988410718,46
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Fwd Seg Size Min,0.03190335929857644,8
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Active Mean,0.001636898748560113,47
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Active Std,3.177364946408317e-05,60
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Active Max,0.001256898951648943,49
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Active Min,0.0008023371029689005,54
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Idle Mean,0.0011362402137921348,50
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Idle Std,0.0006701584716736686,55
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Idle Max,0.0011030523074951845,51
CHRONOLOGICAL_NATURAL,PRIMARY,NO_PORTS,Idle Min,0.009060325047845211,28
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Dst Port,0.26455754645702717,1
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Protocol,8.416523795749681e-05,59
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Flow Duration,0.010523818959701925,23
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Tot Fwd Pkts,0.0020350199325415647,42
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Tot Bwd Pkts,0.025129366058376568,8
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,TotLen Fwd Pkts,0.02237360233182677,9
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,TotLen Bwd Pkts,0.012608100311036527,19
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Pkt Len Max,0.014888560544894227,15
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Pkt Len Min,0.0011746611498746114,49
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Pkt Len Mean,0.006814597342736324,30
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Pkt Len Std,0.015973735456006038,13
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd Pkt Len Max,0.011832744353286682,22
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd Pkt Len Min,0.043785654543736695,4
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd Pkt Len Mean,0.0023743475132018952,40
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd Pkt Len Std,0.018429856793466384,12
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Flow Byts/s,0.0032224108424490374,38
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Flow Pkts/s,0.008769920478498588,27
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Flow IAT Mean,0.005952699136876804,31
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Flow IAT Std,0.01350578545777913,17
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Flow IAT Max,0.015847060887577705,14
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Flow IAT Min,0.02618680723152165,7
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd IAT Tot,0.01456553356620715,16
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd IAT Mean,0.007624934237920645,29
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd IAT Std,0.010041941735616025,25
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd IAT Max,0.0053929972669587815,32
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd IAT Min,0.012111923206529249,21
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd IAT Tot,0.0018422768448426489,43
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd IAT Mean,0.0003416317894927817,56
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd IAT Std,0.000652235967431902,53
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd IAT Max,0.003938435494546362,37
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd IAT Min,0.005290170566623767,33
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd PSH Flags,0.0010691848379121274,51
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd URG Flags,0.0,61
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Header Len,0.16795751615670562,2
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd Header Len,0.01006937070498493,24
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Pkts/s,0.012592190668911096,20
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd Pkts/s,0.020789543867442573,10
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Pkt Len Min,0.0023176949936756916,41
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Pkt Len Max,0.008912710876709959,26
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Pkt Len Mean,0.0014237157466318118,46
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Pkt Len Std,0.04981381137782577,3
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Pkt Len Var,0.0003383352030726876,57
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,FIN Flag Cnt,0.0012768065641897757,48
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,SYN Flag Cnt,0.0,62
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,RST Flag Cnt,0.0029844253416782046,39
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,PSH Flag Cnt,0.020632462939031277,11
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,ACK Flag Cnt,0.007827992300749884,28
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,URG Flag Cnt,0.0043926252525517216,34
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,CWE Flag Count,0.0,63
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,ECE Flag Cnt,0.004273509309103239,36
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Down/Up Ratio,0.0004118071979133946,55
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Pkt Size Avg,0.0015530293504806391,44
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Seg Size Avg,0.0,64
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Bwd Seg Size Avg,0.0,65
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Subflow Fwd Pkts,0.0,66
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Subflow Fwd Byts,0.0,67
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Subflow Bwd Pkts,0.0,68
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Subflow Bwd Byts,0.0,69
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Init Bwd Win Byts,0.029834880959897343,6
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Act Data Pkts,0.004285663966247974,35
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Fwd Seg Size Min,0.040983593084760836,5
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Active Mean,0.000767029816847065,52
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Active Std,2.4303423412444938e-05,60
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Active Max,0.00026685761996149844,58
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Active Min,0.0006349349531356385,54
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Idle Mean,0.0013246547944651623,47
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Idle Std,0.0011034549121857276,50
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Idle Max,0.0014726950228276525,45
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,Idle Min,0.012792657060144881,18
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Dst Port,0.23230633221033598,1
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Protocol,0.00036335370716640916,58
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Flow Duration,0.00770059658515513,26
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Tot Fwd Pkts,0.003056585440869378,41
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Tot Bwd Pkts,0.00972360416750953,23
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,TotLen Fwd Pkts,0.028478948392700668,6
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,TotLen Bwd Pkts,0.01072481350425485,20
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd Pkt Len Max,0.024450888147973054,8
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd Pkt Len Min,0.00045845277238802575,57
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd Pkt Len Mean,0.017287874677825457,11
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd Pkt Len Std,0.014640254139340262,13
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd Pkt Len Max,0.01197789810495325,16
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd Pkt Len Min,0.036503370622200826,4
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd Pkt Len Mean,0.0032907904963439517,40
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd Pkt Len Std,0.0047750194617443365,33
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Flow Byts/s,0.0036338935735725692,37
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Flow Pkts/s,0.011251273015303386,19
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Flow IAT Mean,0.004975590938354449,32
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Flow IAT Std,0.018220248164976416,10
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Flow IAT Max,0.011308427271424773,18
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Flow IAT Min,0.024748665748837467,7
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd IAT Tot,0.012982760818728446,14
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd IAT Mean,0.010450504054245012,21
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd IAT Std,0.011553722060568266,17
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd IAT Max,0.0034225285824009914,39
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd IAT Min,0.02114905480945245,9
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd IAT Tot,0.0009629187829989548,52
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd IAT Mean,0.0015572368034386086,49
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd IAT Std,0.0008887584325093529,55
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd IAT Max,0.00426300488141076,34
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd IAT Min,0.003978054189255323,35
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd PSH Flags,0.0021047158603027137,46
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd URG Flags,0.0,61
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd Header Len,0.17319424283406676,2
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd Header Len,0.0053815085857304365,30
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd Pkts/s,0.008565871308455321,24
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd Pkts/s,0.01634131214769569,12
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Pkt Len Min,0.005036715818772621,31
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Pkt Len Max,0.006817791092739348,28
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Pkt Len Mean,0.0035981424350495237,38
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Pkt Len Std,0.012961590103186114,15
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Pkt Len Var,0.0009051425722464003,53
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,FIN Flag Cnt,0.0017840569787830967,47
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,SYN Flag Cnt,0.0,62
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,RST Flag Cnt,0.00826723098235846,25
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,PSH Flag Cnt,0.007580877258866791,27
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,ACK Flag Cnt,0.0026174660494189686,43
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,URG Flag Cnt,0.002342079294889651,45
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,CWE Flag Count,0.0,63
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,ECE Flag Cnt,0.0037906875101646736,36
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Down/Up Ratio,0.0002922556501347646,60
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Pkt Size Avg,0.002684843193302157,42
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd Seg Size Avg,0.0,64
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Bwd Seg Size Avg,0.0,65
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Subflow Fwd Pkts,0.0,66
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Subflow Fwd Byts,0.0,67
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Subflow Bwd Pkts,0.0,68
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Subflow Bwd Byts,0.0,69
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Init Fwd Win Byts,0.1280658598960741,3
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Init Bwd Win Byts,0.032300296702820704,5
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Fwd Act Data Pkts,0.0011082404779663507,51
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Active Mean,0.00035818247897223727,59
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Active Std,0.0016775020282013436,48
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Active Max,0.0009001585763470891,54
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Active Min,0.0005863744887544808,56
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Idle Mean,0.0059540512707669455,29
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Idle Std,0.0023539957436291277,44
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Idle Max,0.0014074099780411993,50
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,Idle Min,0.009935974124024511,22
