split,family,subset,component,feature,mean_abs_shap,normalized_importance_share,rank
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd Pkt Len Std,0.13548068394357546,0.017334619457090663,13
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd Pkt Len Max,0.11803372170017112,0.015102297901217794,15
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd Pkt Len Min,0.3836896352122616,0.04909270917767527,4
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd Pkt Len Mean,0.04079077102565138,0.005219138791663276,32
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd Pkt Len Std,0.06096029253385716,0.007799809111588481,25
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Flow Byts/s,0.02297517338150934,0.0029396507010181006,38
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Flow Pkts/s,0.20940885572878742,0.026793655887618267,7
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Flow IAT Mean,0.051427128637969236,0.006580050223848312,28
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Flow IAT Std,0.2026063215099391,0.02592327836519091,8
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Flow IAT Max,0.055870585682588216,0.007148586156058973,27
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Flow IAT Min,0.1778881110079615,0.02276060778928434,9
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd IAT Tot,0.15265254292914507,0.01953174182332882,12
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd IAT Mean,0.11572577668097772,0.014806998619644433,16
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd IAT Std,0.1080667638503744,0.013827035506299233,17
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd IAT Max,0.04127013667679529,0.005280473152411269,31
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd IAT Min,0.27549682447302015,0.03524954609666457,6
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd IAT Tot,0.007776502132980282,0.0009949957533326983,49
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd IAT Mean,0.013505263251679929,0.0017279850700576858,45
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd IAT Std,0.016840473588115263,0.002154721932528356,43
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd IAT Max,0.04687952121529059,0.005998188353818142,29
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd IAT Min,0.039576809699046867,0.005063813641097322,33
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd PSH Flags,0.006442345112797254,0.00082429168270289,53
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd URG Flags,0.0,0.0,60
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd Header Len,1.1613208725522703,0.14858985655589255,2
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd Header Len,0.027865072050302326,0.0035653083973031523,35
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd Pkts/s,0.06829114727296502,0.008737784721828014,23
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd Pkts/s,0.10502995710588647,0.013438479088158114,18
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Pkt Len Min,0.007573793227573596,0.0009690593494594218,50
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Pkt Len Max,0.04379000032923733,0.005602887213422574,30
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Pkt Len Mean,0.02217394632478113,0.0028371344918964167,40
