arm,parent_stage,family,learner,support_n,support_status,inferential_family_claim_authorized,metric,n_seeds,n_defined,mean,median,sample_standard_deviation_ddof_1,minimum,maximum,range,IQR_Q75_minus_Q25_linear
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_FPR,5,5,0.00042334223140455974,0.00042237679872176713,1.9503771318768414e-05,0.0004030681450659149,0.00044651261579158237,4.344447072566744e-05,3.379014389774139e-05
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_PRECISION,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_F1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_TP,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_FP,5,5,175.4,175.0,8.080841540334768,167.0,185.0,18.0,14.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_TN,5,5,414146.6,414147.0,8.080841540334768,414137.0,414155.0,18.0,14.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_FN,5,5,1966.0,1966.0,0.0,1966.0,1966.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_THRESHOLD,5,5,0.01,0.01,0.0,0.01,0.01,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,ROC_AUC,5,5,0.9980604185592679,0.9980659120512332,0.0004607487908862593,0.9974535360162463,0.9987137968845916,0.0012602608683452976,0.0003242422409620582
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,PR_AUC,5,5,0.9924205153283234,0.9924676314551888,0.001425406955454913,0.9906130608167799,0.9945169509585754,0.003903890141795485,0.00090167087442794
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,PR_CHANCE_ANCHOR,5,5,0.23606017527459255,0.23606017527459255,0.0,0.23606017527459255,0.23606017527459255,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,PR_EXCESS,5,5,0.7563603400537308,0.7564074561805962,0.0014254069554549128,0.7545528855421874,0.7584567756839828,0.003903890141795485,0.00090167087442794
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,PR_LIFT,5,5,4.204099713871299,4.204299307584261,0.0060383203299617,4.196442960632678,4.212980651233196,0.016537690600518573,0.0038196653602380337
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_ROC_AUC,5,5,0.9931481675462936,0.9929227426611306,0.0007119120643293975,0.9923868716557936,0.9940385675171947,0.0016516958614010147,0.0010949304824622308
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_PR_AUC,5,5,0.8730982653461232,0.8713805588666864,0.007254970481345428,0.8674332909700506,0.8851050341887002,0.017671743218649616,0.006425316119003988
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_PR_CHANCE_ANCHOR,5,5,0.004828223318401283,0.004828223318401283,0.0,0.004828223318401283,0.004828223318401283,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_PR_EXCESS,5,5,0.8682700420277218,0.8665523355482851,0.007254970481345428,0.8626050676516493,0.880276810870299,0.017671743218649616,0.006425316119003988
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_PR_LIFT,5,5,180.83220426416042,180.47644058751143,1.5026170089720927,179.65890013084032,183.31899247812245,3.6600923472821307,1.3307827114201416
