family,learner,metric,analysis_status,metric_role,frozen_seed_count,defined_seed_count,random_gt_chrono_seed_count,random_lt_chrono_seed_count,random_eq_chrono_seed_count,undefined_seed_count,note
WEB_ATTACK,LIGHTGBM,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,STANDARD_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,BALANCED_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,BALANCED_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,BALANCED_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,BALANCED_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,BALANCED_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,BALANCED_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,BALANCED_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,BALANCED_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,PR_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,4,1,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,PR_CHANCE_ANCHOR,INFERENTIAL_SUPPORT_ELIGIBLE,BASE_RATE_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,PR_EXCESS,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,4,1,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,PR_LIFT,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,4,1,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,2,3,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,XGBOOST,STANDARD_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
