seed,layer,head_a,head_b,cosine_similarity,spearman,top10_jaccard
997,3,3,5,0.7761635902238712,0.24486046715073048,0.17647058823529413
997,3,3,6,0.953434772620217,0.5220365672294638,0.25
997,3,3,7,0.8501843938243386,-0.13095967106989764,0.0
997,3,3,8,0.9275916671305474,0.14341702388242497,0.17647058823529413
997,3,4,5,0.8479276845959629,0.5664071384830723,0.3333333333333333
997,3,4,6,0.8543614803265536,0.017478785758026416,0.05263157894736842
997,3,4,7,0.8425849537687625,0.276843670719972,0.17647058823529413
997,3,4,8,0.8556171407892222,-0.028536436007348436,0.05263157894736842
997,3,5,6,0.7796984570575135,0.24353074971568542,0.17647058823529413
997,3,5,7,0.7964651725968834,0.23912168664158862,0.25
997,3,5,8,0.7839169388108115,0.0259469862654186,0.1111111111111111
997,3,6,7,0.8712085935589677,-0.30126848044790483,0.05263157894736842
997,3,6,8,0.9493074240450012,0.17365059924765988,0.05263157894736842
997,3,7,8,0.90262037228174,0.07644125623305048,0.1111111111111111
