cell_id,source_stage,family,direction,bridge,variant,identity_duplicate_of,operating_point,threshold,tpr,fpr,frozen_f1,frozen_precision,observed_prevalence,prevalence_index,projection_prevalence,ppv,npv,lr_plus,lr_plus_status,lr_minus,lr_minus_status,prior_odds,posterior_odds_positive,posterior_probability_positive,posterior_status
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,BALANCED,0.46,0.968640673325559,5.98869543303694e-05,0.983881786895567,0.9996101915293835,0.13684738945373795,4,0.001,0.9418289315178459,0.9999686083880653,16174.485481128395,FINITE,0.031361204801480656,FINITE,0.001001001001001001,16.19067615728568,0.9418289315178459,FINITE
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,BALANCED,0.46,0.968640673325559,5.98869543303694e-05,0.983881786895567,0.9996101915293835,0.13684738945373795,5,0.0001,0.6179721647233618,0.9999968635757136,16174.485481128395,FINITE,0.031361204801480656,FINITE,0.00010001000100010001,1.617610309143754,0.6179721647233618,FINITE
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,0,0.1,0.9413476063745647,0.9982913235170366,144.4464229623024,FINITE,0.015404409498915039,FINITE,0.11111111111111112,16.049602551366934,0.9413476063745647,FINITE
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,1,0.03,0.8170982129918709,0.9995238018366782,144.4464229623024,FINITE,0.015404409498915039,FINITE,0.030927835051546393,4.467415143163992,0.8170982129918709,FINITE
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,2,0.01,0.5933396810873244,0.9998444241116745,144.4464229623024,FINITE,0.015404409498915039,FINITE,0.010101010101010102,1.459054777396994,0.5933396810873244,FINITE
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,3,0.003,0.3029625756021735,0.999953649863082,144.4464229623024,FINITE,0.015404409498915039,FINITE,0.0030090270812437314,0.4346431984823543,0.30296257560217354,FINITE
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,4,0.001,0.1263254841342615,0.9999845804084393,144.4464229623024,FINITE,0.015404409498915039,FINITE,0.001001001001001001,0.14459101397627866,0.12632548413426148,FINITE
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,5,0.0001,0.014240369292562213,0.999998459407364,144.4464229623024,FINITE,0.015404409498915039,FINITE,0.00010001000100010001,0.014446086904920732,0.014240369292562213,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,6.421679590296842e-05,0.06060606060606061,0.10484691299808009,0,0.1,0.05767256828058657,0.899997642098817,0.55082033808375,FINITE,1.000026198970672,FINITE,0.11111111111111112,0.06120225978708334,0.057672568280586575,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,6.421679590296842e-05,0.06060606060606061,0.10484691299808009,1,0.03,0.01675032733357292,0.9699992376105526,0.55082033808375,FINITE,1.000026198970672,FINITE,0.030927835051546393,0.017035680559291236,0.01675032733357292,FINITE
