threshold,seed_count,mean_accuracy,accuracy_std,minimum_accuracy,mean_precision,precision_std,minimum_precision,mean_recall,recall_std,minimum_recall,mean_f1,f1_std,minimum_f1,maximum_f1,mean_f2,f2_std,minimum_f2,mean_fpr,fpr_std,maximum_fpr,mean_fnr,fnr_std,maximum_fnr,distance_to_seed_optimum_mean,distance_to_seed_optimum_median
0.685,5,0.9320576186071097,0.0005271553896210817,0.9312805603277389,0.9828881284936273,0.004734094021181943,0.9744909899368125,0.773063973063973,0.0037925522983396722,0.7685185185185185,0.8654246089542813,0.0011614526815564598,0.8634023326678575,0.8662300235787267,0.8075344296428394,0.0027578847861788863,0.8038544316180786,0.005312603617875695,0.001532685504854923,0.008031536676122757,0.22693602693602694,0.0037925522983396683,0.23148148148148148,0.010000000000000009,0.010000000000000009
0.69,5,0.9321369102682702,0.0005234984688342753,0.9312805603277389,0.9836418664148695,0.0038169443925643344,0.9768616396523373,0.7727272727272728,0.0034875990164579397,0.7682379349046016,0.8655095705847276,0.0012302964551332038,0.863359260037839,0.866303436714166,0.8073442388271028,0.0026215447520856385,0.8036552911709456,0.005069447002910512,0.0012320300927763568,0.007257856537597171,0.22727272727272724,0.003487599016457931,0.23176206509539843,0.014999999999999902,0.014999999999999902
0.695,5,0.9321844852649663,0.000521425993737347,0.931306990881459,0.9840784189993664,0.003352082838512447,0.9781124970581313,0.7725402169846614,0.003325175614409129,0.7682379349046016,0.86556294899573,0.001250557661395886,0.8634046355179481,0.866366208992768,0.8072406005926857,0.0025407228867932188,0.8036710173571023,0.004929447739748739,0.0010805425476438342,0.0068525955126551965,0.2274597830153386,0.003325175614409121,0.23176206509539843,0.019999999999999907,0.019999999999999907
0.7,5,0.9321897713757104,0.0005211579772746441,0.931333421435179,0.9845633866978775,0.0033876417031794732,0.9785579641847314,0.7721661054994388,0.0031799476243920674,0.7681444070332959,0.865515968352703,0.001210456960465055,0.8634356602186711,0.8663241769763054,0.806979213180486,0.0024205662256622388,0.8036203522504892,0.004774711712043621,0.001088427540224244,0.006705227867221751,0.22783389450056118,0.0031799476243920665,0.23185559296670408,0.02499999999999991,0.02499999999999991
0.705,5,0.9322003435971983,0.0005194124993058271,0.9313598519888991,0.9847942642457379,0.003251235894679694,0.9790143834001415,0.7720164609053498,0.0031844832423523813,0.7680508791619902,0.8655114351051335,0.0012269955489124127,0.8634666947058515,0.8664604414617522,0.8068796177988699,0.0024388115825482123,0.8035696811945906,0.0047010278893268986,0.0010441936234517296,0.006557860221788306,0.22798353909465022,0.0031844832423523497,0.23194912083800973,0.029999999999999916,0.029999999999999916
0.71,5,0.9322320602616625,0.0005276189976920094,0.9313862825426192,0.9850048876503517,0.003315693336454845,0.9791248968038684,0.7719603441825665,0.003115615407966633,0.7680508791619902,0.8655576206390794,0.0012160085069194125,0.8635120925341745,0.8665513082690998,0.8068589127335246,0.0023801246444175826,0.8035854078597149,0.0046347124488818475,0.0010631301521327717,0.006521018310429945,0.22803965581743363,0.003115615407966622,0.23194912083800973,0.03499999999999992,0.03499999999999992
0.715,5,0.9322056297079424,0.0005335437885076386,0.9313598519888991,0.9852571451508634,0.0032651662326658665,0.9794593318380357,0.7716610549943883,0.00303684868509639,0.7677702955480733,0.8654672054520365,0.0012147848600147016,0.8634236129371549,0.8664638623728101,0.8066313654683803,0.0023255475070291303,0.803370456636198,0.004553660243893453,0.001045168078782575,0.006410492576354862,0.2283389450056117,0.003036848685096362,0.23222970445192667,0.039999999999999925,0.039999999999999925
0.72,5,0.9322214880401744,0.0004999498354920422,0.9314127130963393,0.9854425716120921,0.003119646120856031,0.9799173065564087,0.7715675271230826,0.0029735391889538863,0.7677702955480733,0.865480323718986,0.0011618664104650603,0.8635144374901383,0.8664044059795436,0.8065746754997773,0.0022765358425508387,0.8034019064769323,0.004494713185720075,0.000998137065478692,0.0062631249309214165,0.22843247287691731,0.0029735391889538776,0.23222970445192667,0.04499999999999993,0.04499999999999993
0.725,5,0.9322162019294303,0.0005009967058409124,0.9314127130963393,0.9856723457410033,0.0029265329253504095,0.9804849201655825,0.7713617658062102,0.002845768960722629,0.7676767676767676,0.86544027929603,0.0011579038787217855,0.8635000789016883,0.8664218258132215,0.8064259859886329,0.0021952887312835898,0.8033354865229901,0.004421029363003352,0.0009349428980178698,0.00607891537412961,0.22863823419378976,0.0028457689607226328,0.23232323232323232,0.04999999999999993,0.04999999999999993
0.73,5,0.9322320602616625,0.0004962332061720368,0.9314391436500594,0.9859272946228013,0.0027580470964224195,0.9810561212408241,0.7712121212121211,0.002725499098174941,0.7676767676767676,0.8654450257424102,0.001142542079354036,0.8635455023671751,0.8664392547887694,0.8063296130739867,0.002114955253361024,0.8033512116822612,0.004339977158014959,0.0008797428782506832,0.005894705817337803,0.22878787878787882,0.002725499098174934,0.23232323232323232,0.05499999999999994,0.05499999999999994
0.735,5,0.9322426324831504,0.0005154296817534051,0.9313862825426192,0.9861599834123341,0.0026139673031002056,0.9815209665955935,0.7710624766180322,0.002901173662587515,0.7671156004489338,0.8654401957259343,0.0012303485275060662,0.8633684210526317,0.8663797627794689,0.8062297439202633,0.002276945357264302,0.8029211371289844,0.004266293335298235,0.0008346136382651362,0.005747338171904358,0.2289375233819678,0.002901173662587529,0.2328843995510662,0.05999999999999994,0.05999999999999994
0.74,5,0.9322373463724066,0.0005040549827263189,0.9313862825426192,0.9862981360791079,0.002438437328291893,0.981984117577338,0.7709315375982043,0.0028685777263664793,0.7671156004489338,0.8654112796092159,0.0012218645270162393,0.8633684210526317,0.8663797627794689,0.8061338748338258,0.002261781459254049,0.8029211371289844,0.004222083041668202,0.000778751211914105,0.005599970526470913,0.22906846240179574,0.0028685777263664594,0.2328843995510662,0.06499999999999995,0.06499999999999995
0.745,5,0.9322426324831505,0.00047889654414598606,0.9314391436500594,0.9864835677207544,0.002282810721832475,0.9824415707675881,0.7708005985783764,0.0027416591158517813,0.7671156004489338,0.865400708016838,0.0011681363674070828,0.8634593115064744,0.8663202645252714,0.8060443978283184,0.0021649945499745945,0.8029525786114265,0.004163135983494824,0.0007285016370071545,0.005452602881037469,0.22919940142162365,0.002741659115851774,0.2328843995510662,0.06999999999999995,0.06999999999999995
0.75,5,0.9322056297079424,0.0004902137436498329,0.9313862825426192,0.9865507627441585,0.002260473020742205,0.9825498575498576,0.7706135428357651,0.002678720527006391,0.7669285447063224,0.8653089156372594,0.0011750737217919324,0.8633396504527269,0.8663202645252714,0.8058898555954601,0.002122770346210499,0.8027882205513783,0.004141030836679807,0.0007203512304140452,0.005415760969679107,0.22938645716423495,0.0026787205270064024,0.2330714552936775,0.07499999999999996,0.07499999999999996
0.755,5,0.9322003435971983,0.0005220954329573569,0.931333421435179,0.9867607729546084,0.002407816948752024,0.9825436408977556,0.7704264870931538,0.0026598774108272964,0.7667414889637112,0.8652716540565228,0.0012107571948813216,0.8632199641992209,0.8663062306440606,0.8057541637584137,0.002110334439059487,0.8026238496181712,0.004074715396234757,0.0007651241012759688,0.005415760969679107,0.22957351290684622,0.0026598774108273016,0.2332585110362888,0.07999999999999996,0.07999999999999996
0.76,5,0.9322214880401745,0.0005009967058409141,0.9313862825426192,0.9869715989130174,0.0023274933271014587,0.9828897338403042,0.7703329592218482,0.002620950679986509,0.7666479610924055,0.865293871406163,0.0011751632322001694,0.8632964718272776,0.8662921938159484,0.8057005150983751,0.002077646360296927,0.8025888066423842,0.004008399955789706,0.0007393208737637472,0.005305235235604023,0.22966704077815187,0.0026209506799864907,0.23335203890759446,0.08499999999999996,0.08499999999999996
0.765,5,0.9321897713757104,0.0005002990356711639,0.9313598519888991,0.9871325622675634,0.0022270975525885946,0.9832342449464923,0.7700897867564533,0.002600680327937051,0.7664609053497943,0.8652024915624901,0.0011793418298002355,0.8632222046663507,0.8662186285834296,0.8055092453684208,0.0020704205774010006,0.8024401229853318,0.003956821279888001,0.0007070384184070239,0.0051947095015289395,0.22991021324354657,0.002600680327937088,0.23353909465020575,0.08999999999999997,0.08999999999999997
0.77,5,0.9321897713757104,0.0004974985712679896,0.9313862825426192,0.9872729290903056,0.0023197090607590585,0.983226266952177,0.7699775533108866,0.0024865049053059652,0.7664609053497943,0.8651857239255479,0.0011424689187894044,0.8632676709154113,0.8662641113153058,0.8054297807739612,0.001972396406886773,0.8024558380008616,0.003912610986257966,0.0007347167632633027,0.0051947095015289395,0.23002244668911334,0.002486504905306003,0.23353909465020575,0.09499999999999997,0.09499999999999997
0.775,5,0.9321844852649663,0.0005184028194176824,0.9313862825426192,0.9874120614284234,0.002268173483101753,0.9834504107631861,0.7698466142910588,0.0023664584567577845,0.7664609053497943,0.8651569566851082,0.001159259147553815,0.8632676709154113,0.8663550911095942,0.8053339240679593,0.0018942646398000616,0.8024558380008616,0.003868400692627934,0.0007167622023484405,0.005121025678812217,0.23015338570894123,0.002366458456757794,0.23353909465020575,0.09999999999999998,0.09999999999999998
0.78,5,0.9321791991542223,0.0005094313537041573,0.9313862825426192,0.9875983891081628,0.002162265996623723,0.9837979509173219,0.7696782641227086,0.002351812210220838,0.7662738496071829,0.8651223076217127,0.001150837524154541,0.8632388578653462,0.8662674650698603,0.8052114012832059,0.0018882300482505076,0.8023228485252065,0.0038094536344545557,0.0006831169940107923,0.005010499944737133,0.23032173587729146,0.0023518122102208386,0.23372615039281705,0.10499999999999998,0.10499999999999998
0.785,5,0.9321580547112462,0.0004791881985848077,0.9314127130963393,0.9878076748159975,0.0020986213987410868,0.9841421247168236,0.7694350916573139,0.0022846467997555617,0.7660867938645717,0.8650490996876146,0.0010917809794880448,0.863255519839806,0.8660292108857832,0.8050263657414615,0.0018272650312146116,0.8022055510939613,0.003743138194009505,0.0006624376466048145,0.004899974210662049,0.23056490834268611,0.0022846467997555847,0.23391320613542835,0.10999999999999999,0.10999999999999999
0.79,5,0.9321897713757104,0.00047706966427356475,0.9314127130963393,0.9881125981181154,0.0017385197719675994,0.985079971353545,0.769304152637486,0.0023293885720532303,0.7658997381219603,0.8650835870860835,0.001126736869713893,0.8632266905602699,0.8660606379065734,0.8049523674215125,0.0018894052337061307,0.8020725185605987,0.003647349224477766,0.0005495499351647311,0.004605238919795159,0.23069584736251403,0.00232938857205324,0.23410026187803964,0.11499999999999999,0.11499999999999999
0.795,5,0.9321950574864543,0.00048144252989302464,0.9314127130963393,0.9883237512119374,0.0016008918435063521,0.9855470616340182,0.7691545080433969,0.002423075931868507,0.7655256266367377,0.8650697840481065,0.0011624810709296059,0.8631689955180596,0.866106148187073,0.8048492680023523,0.001972642119440755,0.8018063909406162,0.0035810337840327154,0.0005067604572537865,0.004457871274361714,0.23084549195660306,0.0024230759318685,0.23447437336326224,0.12,0.12
0.8,5,0.9321791991542222,0.00047977097556948346,0.9313862825426192,0.9886967149606178,0.0011965955756088349,0.9865948533812089,0.7687991021324354,0.002183430140278502,0.7654320987654321,0.8649887380736967,0.0011370773122353,0.8631090487238979,0.8659761291340239,0.8045878585045123,0.001813667001911145,0.8017241379310344,0.003463139667685959,0.0003784150348924979,0.004126294072136463,0.23120089786756454,0.0021834301402784695,0.2345679012345679,0.125,0.125
0.805,5,0.9321739130434782,0.000493551226380776,0.931333421435179,0.9889316154650768,0.0011627416003199915,0.9869445442567972,0.7685933408155632,0.0022333390333294533,0.7650579872802095,0.8649482954707134,0.0011712221728972755,0.8629602278721383,0.8658568649103433,0.8044386259231014,0.0018599311104195225,0.8014264999804052,0.0033894558449692374,0.0003674969116026232,0.004015768338061379,0.23140665918443695,0.002233339033329434,0.2349420127197905,0.13,0.13
0.81,5,0.9321686269327343,0.0004549588185281449,0.9313862825426192,0.9892378791851213,0.0012352724603706753,0.9872962607861937,0.7683314627759072,0.002183430140278502,0.7650579872802095,0.8648994519746577,0.0010953398876964377,0.8630512766406415,0.865737575598212,0.8042495752408,0.0018004096315042475,0.8014579087631291,0.0032936668754374974,0.0003895498622226372,0.0039052426039862947,0.2316685372240928,0.0021834301402784803,0.2349420127197905,0.135,0.135
0.815,5,0.9321844852649663,0.00044791796303561055,0.9314127130963393,0.9896397207118082,0.0013220617487598699,0.9876498800959232,0.7680695847362513,0.0021239271456538235,0.7650579872802095,0.864887043527421,0.0010679004491658812,0.8630968082300183,0.8655947877259353,0.8040731100928754,0.0017476402884824896,0.8014736140777174,0.0031684043768190695,0.0004151872552623012,0.003794716869911211,0.2319304152637486,0.0021239271456538235,0.2349420127197905,0.1399999999999999,0.1399999999999999
0.82,5,0.9322056297079424,0.00043228299811802685,0.9314655742037796,0.9899470303160619,0.0011099949099551193,0.9883581373019683,0.7679012345679013,0.0020635563592250727,0.7649644594089039,0.8648978826881024,0.0010423128698736983,0.8631734473114876,0.8657485281749369,0.8039661921982093,0.0017060367314398115,0.8014384541517237,0.00307261540728733,0.000349124495906337,0.0035736654017610434,0.23209876543209879,0.0020635563592250827,0.23503554059109616,0.1449999999999999,0.1449999999999999
0.825,5,0.9321791991542223,0.00041243521962007663,0.9314655742037796,0.9901583169285019,0.0010340349164888075,0.988823458718904,0.7676393565282454,0.0019780647286211945,0.7646838757949869,0.8648125417036828,0.0009980695632435534,0.863130113486408,0.8655130700047337,0.8037644853094079,0.0016363748503054225,0.8012387056310146,0.0030062999668422795,0.0003249615307254164,0.0034262977563275982,0.23236064347175459,0.001978064728621165,0.2353161242050131,0.1499999999999999,0.1499999999999999
0.83,5,0.93208404916083,0.0004353425918833753,0.931333421435179,0.9902721975401398,0.000983404414491216,0.9890559230306675,0.7672091283202395,0.00201682179693676,0.7642162364384587,0.8645828739692917,0.0010455590062244304,0.8628299894403381,0.8653653916977956,0.8034021123859955,0.0016791204929490788,0.800827191469343,0.002969458055483918,0.0003089013567587162,0.0033526139336108756,0.23279087167976056,0.00201682179693676,0.23578376356154135,0.15499999999999992,0.15499999999999992
0.835,5,0.9320576186071097,0.0004296896008959015,0.931333421435179,0.9906020830484632,0.0008633397347634211,0.9896422979645911,0.766853722409278,0.0018545895335496025,0.7642162364384587,0.8644832134158185,0.0010118942082023514,0.8628299894403381,0.8651750460647538,0.8031339005314656,0.0015607968377902579,0.800827191469343,0.002866300703680507,0.0002699785721631546,0.0031684043768190695,0.23314627759072204,0.0018545895335496368,0.23578376356154135,0.15999999999999992,0.15999999999999992
0.84,5,0.9319571825029735,0.00047302569341984646,0.9311748381128585,0.9906452305451843,0.0008343613833191534,0.9897578021448368,0.7664609053497943,0.0020146520041655447,0.7635615413393191,0.8642497774311456,0.0011141062591225057,0.862455102472005,0.8650927487352446,0.8027947457404763,0.0017031211450183996,0.8002666248431618,0.0028515639391371627,0.0002612920196956438,0.0031315624654607082,0.23353909465020575,0.002014652004165551,0.2364384586606809,0.16499999999999992,0.16499999999999992
0.845,5,0.9319201797277653,0.00047955251719485704,0.9311219770054182,0.991070693684175,0.0007326801368514798,0.9898734177215189,0.765993265993266,0.0019416890658461039,0.7630939019827909,0.8641144100639601,0.0011163315855547964,0.862291270344536,0.8650500790722193,0.8024402114572682,0.0016567919854518888,0.7999019607843139,0.0027189330582470623,0.00022919104026814712,0.003094720554102347,0.234006734006734,0.0019416890658461227,0.23690609801720913,0.16999999999999993,0.16999999999999993
0.85,5,0.9318990352847892,0.00047706966427356014,0.9311219770054182,0.9913317065331778,0.0007311446290526045,0.9901061776061776,0.765712682379349,0.0020276359323492896,0.7626262626262627,0.8640347962435415,0.0011276676930914234,0.8622184625145395,0.8650956824292266,0.8022279492853281,0.0017191221033946947,0.7995685428515394,0.0026378808532586673,0.00022948696168290076,0.0030210367313856243,0.23428731762065097,0.002027635932349312,0.23737373737373738,0.17499999999999993,0.17499999999999993
0.855,5,0.9318303158451171,0.0004368643533531433,0.9310955464516981,0.9915430348805574,0.0006991698777957739,0.9903416636484366,0.7653011597456041,0.0018191110860963137,0.7624392068836513,0.8638532925265195,0.0010257501579890235,0.86214372587383,0.8646113306982871,0.8018943755759373,0.0015458960371433476,0.7994194598623178,0.002571565412813617,0.00021858154182207313,0.0029473529086689017,0.23469884025439577,0.0018191110860963043,0.23756079311634867,0.17999999999999994,0.17999999999999994
0.86,5,0.9317985991806527,0.0004599220136731939,0.9310162547905378,0.9916609810878698,0.0006837096453012728,0.9904589371980677,0.7650953984287318,0.0019014011513729208,0.7620650953984287,0.8637668442271277,0.0010795030629948603,0.8619485877499208,0.8645372127345562,0.8017290123303239,0.001619337508488575,0.7991055666705896,0.002534723501455256,0.00021387356259367047,0.0029105109973105404,0.23490460157126822,0.0019014011513729257,0.23793490460157127,0.18499999999999994,0.18499999999999994
0.865,5,0.9317140214087484,0.000478896544145972,0.9309105325756575,0.9923024755161174,0.0009535792077971466,0.9911665053242982,0.7642910587355033,0.0017212686078019032,0.7615974560419004,0.8634972741815169,0.0010737945855521596,0.8616931216931216,0.8643449770121017,0.8011061369179734,0.0014888956687028354,0.7987091964846201,0.0023357771801201044,0.0002931190256186286,0.002689459529160373,0.23570894126449682,0.0017212686078018741,0.2384025439580995,0.18999999999999995,0.18999999999999995
0.87,5,0.9315977269723801,0.0004489305603664095,0.9308841020219374,0.992704893803578,0.0009854758153273692,0.9916282455714632,0.7635615413393191,0.0013110592750538866,0.7613168724279835,0.8631842419916133,0.0009589501903134391,0.8616035988356708,0.8642131979695431,0.8005175040479161,0.0011759585667257789,0.7984932608738302,0.002210514681501676,0.0003004366951018695,0.002542091883726928,0.23643845866068092,0.0013110592750538836,0.23868312757201646,0.19499999999999995,0.19499999999999995
0.875,5,0.9315131492004756,0.00037115876160257355,0.9309105325756575,0.9930382436138097,0.0010292925056412294,0.9917475728155339,0.7630003741114851,0.001116473661271362,0.7612233445566778,0.8629514520429027,0.0007862306655435095,0.8616345543087021,0.8636892792888137,0.800067297510169,0.0009807405861716905,0.7984421597865327,0.002107357329698265,0.00031412995980241253,0.0025052499723685665,0.2369996258885148,0.0011164736612713493,0.2387766554433221,0.19999999999999996,0.19999999999999996
0.88,5,0.9314602880930355,0.00036355224240091206,0.9308312409144972,0.9933734284328501,0.0011466556614484048,0.9918659706203715,0.7625514403292181,0.0011984712667146786,0.7608492330714552,0.862790483251958,0.0007770637211368338,0.8614390850849791,0.8632492197005767,0.7997157183067468,0.0010259305108540721,0.7981280536860074,0.002004199977894853,0.000350095096878152,0.002468408061010205,0.23744855967078188,0.0011984712667146482,0.2391507669285447,0.20499999999999996,0.20499999999999996
0.885,5,0.9314285714285715,0.00037172297590590963,0.9307783798070569,0.9937336565971174,0.0010926375660672081,0.9921059023560845,0.7621586232697343,0.0014291719781085112,0.7601945379723157,0.8626744658115518,0.0008331058554445768,0.8612450331125828,0.8632568952763394,0.7994165500966712,0.001205638763239494,0.7976290946203215,0.0018936742438197692,0.0003342274156885156,0.0023947242382934826,0.23784137673026562,0.0014291719781084975,0.23980546202768424,0.20999999999999996,0.20999999999999996
0.89,5,0.9313492797674112,0.0003180464428490192,0.9308048103607771,0.9943092939275949,0.0008424792929737672,0.9933024841695081,0.7614291058735503,0.0010146804231287436,0.76010101010101,0.8624241766829739,0.000685444703428172,0.8612759643916913,0.8629919593736775,0.7988490471884743,0.0008856290979134253,0.7975779225877365,0.0017168330692996351,0.0002560446576118197,0.00202630512470987,0.23857089412644966,0.0010146804231287285,0.2398989898989899,0.21499999999999997,0.21499999999999997
0.895,5,0.9312382714417868,0.00033775310798423954,0.9308048103607771,0.9950328520630596,0.000987806629887887,0.9938830437974064,0.7604751215862328,0.0012600255878514593,0.759072203516648,0.8620832277425512,0.0007521072433516033,0.8612318456482562,0.8629049333051027,0.7981018028809939,0.0010684845461568669,0.7969520218386064,0.0014957816011494677,0.00029998457039858947,0.0018420955679180637,0.2395248784137673,0.001260025587851431,0.24092779648335205,0.21999999999999997,0.21999999999999997
0.9,5,0.9312224131095548,0.0003157317438143087,0.9308048103607771,0.9957125963484603,0.0012414726318312915,0.9938830437974064,0.7598952487841377,0.0011557411284385617,0.7581369248035915,0.8619652105823429,0.0006775926724251642,0.8612318456482562,0.862674375430966,0.7976780495357729,0.0009582224138180465,0.7962984793115644,0.0012894668975426443,0.0003757152498686796,0.0018420955679180637,0.24010475121586233,0.0011557411284386003,0.24186307519640854,0.22499999999999998,0.22499999999999998
0.905,5,0.9311642658913705,0.00032884537629171635,0.9307519492533368,0.9958089918212188,0.0013043755670253956,0.9938815467449829,0.7596146651702208,0.0012676391047945863,0.7575757575757576,0.8618205894454395,0.0007164273379703806,0.8610609120867438,0.8626140462550392,0.7974429632761191,0.0010460852424073342,0.7958341520927492,0.0012599933684559555,0.00039456981867856287,0.0018420955679180637,0.24038533482977925,0.0012676391047946093,0.24242424242424243,0.22999999999999998,0.22999999999999998
0.91,5,0.9311272631161623,0.00031958026166655103,0.9307255186996167,0.9959542870097208,0.0013208926940281268,0.9940017137960583,0.759371492704826,0.001236196479369607,0.7574822297044519,0.8617184593950373,0.0006926581975552594,0.8610360002120778,0.8624641833810889,0.7972471833624961,0.001015210558429213,0.7957671749724885,0.001215783074825922,0.000399356802650385,0.0018052536565597024,0.240628507295174,0.001236196479369597,0.24251777029554808,0.235,0.235
0.915,5,0.9310796881194661,0.0003185950829719544,0.9306462270384565,0.9962202181612783,0.0009859846645299947,0.9949693251533742,0.7589973812196035,0.0011576317580820094,0.7574822297044519,0.8615773727633673,0.0007026152529149033,0.8607366521600679,0.8624038206420801,0.7969515013824049,0.0009826560813606276,0.7957671749724885,0.0011347308698375273,0.0002974856020069462,0.0015105183656928122,0.24100261878039655,0.001157631758081999,0.24251777029554808,0.24,0.24
0.92,5,0.9310056825690498,0.00042354910794787027,0.9303290603938152,0.9963891029643712,0.0007998555394678746,0.9954679078882901,0.7586045641601197,0.0014788054901647937,0.7567340067340067,0.8613872508220567,0.0009509006702705336,0.8599213518971196,0.8623434514964976,0.7966265500216471,0.0012916613572034647,0.7948874130545841,0.0010831521939358214,0.00024102608015025794,0.0013631507202593672,0.2413954358398803,0.001478805490164793,0.24326599326599327,0.245,0.245
0.925,5,0.9309158186864014,0.0005260941799094857,0.930011893749174,0.9969508645887976,0.0007401081096537657,0.9959548909046335,0.7578563411896745,0.00236608878426365,0.7539281705948373,0.8611126937113734,0.0012840672586945595,0.8589238145977625,0.8620689655172413,0.7960372098136144,0.0020042349415332235,0.7926877237147465,0.0009136794016873596,0.00022470545896882297,0.001215783074825922,0.24214365881032546,0.0023660887842636576,0.24607182940516273,0.25,0.25
0.93,5,0.9308788159111934,0.0005359605383644363,0.9299590326417339,0.9971456155244969,0.0006219103989216595,0.996439533456108,0.7575757575757576,0.0023023818976975747,0.7536475869809203,0.8610044142931261,0.0012918992285184288,0.8587871682830651,0.8619829005363497,0.7958144891436056,0.001965032019717616,0.7924550568427677,0.0008547323435139816,0.00018857877010013233,0.001068415429392477,0.24242424242424243,0.002302381897697552,0.24635241301907967,0.255,0.255
0.935,5,0.9308523853574732,0.000502667163510126,0.9299854631954539,0.9973166919091033,0.0006353522174749192,0.9966818237679734,0.757351290684624,0.0021940211324972727,0.7535540591096147,0.8609233239056827,0.0012172553113218472,0.8588178862655226,0.8619077968982367,0.7956381768115437,0.0018678186852258184,0.7924034697771397,0.0008031536676122757,0.00019214390171175326,0.0009947316066757543,0.24264870931537602,0.0021940211324972645,0.24644594089038532,0.26,0.26
0.94,5,0.9308418131359852,0.0005150907393337867,0.9299590326417339,0.9975377414675461,0.0007780238687805279,0.9968035406933858,0.7571455293677516,0.0023331408112315334,0.7530864197530864,0.8608722947238604,0.001260607803133801,0.8586968113469127,0.8619389110225765,0.7954844163577618,0.001974530619938764,0.792051937831989,0.0007368382271672254,0.0002344604881803385,0.000957889695317393,0.2428544706322484,0.002333140811231531,0.24691358024691357,0.2649999999999999,0.2649999999999999
0.945,5,0.9308365270252412,0.0005095684634775045,0.9299590326417339,0.997709311060827,0.0007370138133028075,0.9970483335383101,0.7569958847736625,0.0023112930315273656,0.7529928918817808,0.8608394868782593,0.0012487949674981895,0.8586817406143344,0.8618784530386739,0.7953741061327264,0.0019567554782932094,0.7919847328244276,0.0006852595512655197,0.0002219706050383829,0.0008842058726006705,0.24300411522633744,0.0023112930315273695,0.24700710811821924,0.2699999999999999,0.2699999999999999
0.95,5,0.9307995242500331,0.000527420358418711,0.9299061715342937,0.997807287152048,0.0007858695007900812,0.9970479704797048,0.7567901234567901,0.002385969139007615,0.7527123082678638,0.8607427192659485,0.0012910411130108055,0.8585449114572221,0.8618490967056323,0.7952047387870447,0.0020201856348402956,0.791751928222887,0.0006557860221788307,0.0002364780095918832,0.0008842058726006705,0.24320987654320989,0.0023859691390076096,0.2472876917321362,0.2749999999999999,0.2749999999999999
