target_id,group,cpu_mode,batch_size,deployment_package_size_mib,memory_metric_name,memory_value_mib,planned_repetitions,pass_repetitions,resource_limit_oom_repetitions,timeout_resource_limit_repetitions,memory_status,resource_limit_outcome
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,2.30828857421875,median_baseline_rss_mib,176.59765625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,2.30828857421875,median_loaded_rss_mib,261.1015625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,2.30828857421875,median_peak_rss_mib,261.76953125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,2.30828857421875,median_delta_model_rss_mib,84.3125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,2.30828857421875,median_delta_peak_rss_mib,85.00390625,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,0.4373445510864258,median_baseline_rss_mib,170.3828125,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,0.4373445510864258,median_loaded_rss_mib,258.91796875,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,0.4373445510864258,median_peak_rss_mib,261.21484375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,0.4373445510864258,median_delta_model_rss_mib,88.49609375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,0.4373445510864258,median_delta_peak_rss_mib,90.78125,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,0.4373445510864258,median_baseline_rss_mib,170.390625,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,0.4373445510864258,median_loaded_rss_mib,258.984375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,0.4373445510864258,median_peak_rss_mib,261.48046875,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,0.4373445510864258,median_delta_model_rss_mib,88.421875,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,0.4373445510864258,median_delta_peak_rss_mib,91.05078125,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,0.4373445510864258,median_baseline_rss_mib,170.56640625,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,0.4373445510864258,median_loaded_rss_mib,259.0859375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,0.4373445510864258,median_peak_rss_mib,261.83203125,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,0.4373445510864258,median_delta_model_rss_mib,88.35546875,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,0.4373445510864258,median_delta_peak_rss_mib,91.09375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,0.4373445510864258,median_baseline_rss_mib,171.14453125,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,0.4373445510864258,median_loaded_rss_mib,259.14453125,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,0.4373445510864258,median_peak_rss_mib,262.2734375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,0.4373445510864258,median_delta_model_rss_mib,87.9375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,0.4373445510864258,median_delta_peak_rss_mib,91.1328125,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,0.4373445510864258,median_baseline_rss_mib,176.9609375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,0.4373445510864258,median_loaded_rss_mib,266.20703125,5,5,0,0,PASS,NONE
