run_id,candidate_id,seed,threshold,accuracy,precision,recall,f1,f2,fpr,fnr,true_negative,false_positive,false_negative,true_positive
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7349999999999997,0.9310426853442579,0.9883987915407855,0.7649644594089039,0.8624452997311121,0.8011872342926551,0.003536823490402682,0.23503554059109616,27047,96,2513,8179
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7399999999999997,0.9310162547905378,0.9883973894126178,0.7648709315375982,0.8623853211009174,0.8011049723756907,0.003536823490402682,0.2351290684624018,27047,96,2514,8178
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7449999999999997,0.9309898242368178,0.9885140853584814,0.7646838757949869,0.8623108157991878,0.80095613158565,0.003499981579044321,0.2353161242050131,27048,95,2516,8176
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7499999999999997,0.9309898242368178,0.988632240899746,0.7645903479236813,0.8622962923896419,0.8008895507181064,0.0034631396676859595,0.23540965207631875,27049,94,2517,8175
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7549999999999997,0.9310162547905378,0.9891067538126361,0.7643097643097643,0.862298195631529,0.800705467372134,0.0033157720222525143,0.2356902356902357,27053,90,2520,8172
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7599999999999997,0.9310426853442579,0.9892264858975911,0.7643097643097643,0.8623436922914578,0.8007211585568991,0.003278930110894153,0.2356902356902357,27054,89,2520,8172
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7649999999999997,0.9310426853442579,0.9894634855274312,0.764122708567153,0.8623146340176263,0.8005879470847622,0.003205246288177431,0.235877291432847,27056,87,2522,8170
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7699999999999997,0.9310426853442579,0.9894634855274312,0.764122708567153,0.8623146340176263,0.8005879470847622,0.003205246288177431,0.235877291432847,27056,87,2522,8170
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7749999999999997,0.9309898242368178,0.9895795468314552,0.7638421249532361,0.8621799947215624,0.8003567158620962,0.0031684043768190695,0.23615787504676394,27057,86,2525,8167
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7799999999999997,0.9310162547905378,0.9896994667959282,0.7638421249532361,0.8622255067567568,0.8003724029792237,0.0031315624654607082,0.23615787504676394,27058,85,2525,8167
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7849999999999997,0.9310162547905378,0.9896994667959282,0.7638421249532361,0.8622255067567568,0.8003724029792237,0.0031315624654607082,0.23615787504676394,27058,85,2525,8167
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7899999999999997,0.9309898242368178,0.989935734206378,0.7635615413393191,0.8621363324357145,0.800156816622562,0.0030578786427439856,0.2364384586606809,27060,83,2528,8164
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7949999999999997,0.9309898242368178,0.9907688570387465,0.7629068462401796,0.8620343461030383,0.799690202152899,0.0027999852632354565,0.23709315375982043,27067,76,2535,8157
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7999999999999997,0.9309369631293776,0.9910052266925975,0.762532734754957,0.8618848776362387,0.7993920972644378,0.0027263014405187343,0.23746726524504302,27069,74,2539,8153
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.8049999999999997,0.9309105325756575,0.9911235408560312,0.7623456790123457,0.8618101078452105,0.799243018512708,0.002689459529160373,0.23765432098765432,27070,73,2541,8151
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.8099999999999996,0.9308841020219374,0.9913614794987224,0.7620650953984287,0.861720691660938,0.7990272030125326,0.0026157757064436504,0.23793490460157127,27072,71,2544,8148
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.8149999999999996,0.9308048103607771,0.9913583252190847,0.7617845117845118,0.8615400888512799,0.7987800094147183,0.0026157757064436504,0.2382154882154882,27072,71,2547,8145
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.8199999999999996,0.9307783798070569,0.9914769268233289,0.7615974560419004,0.8614652208410474,0.798630862478178,0.002578933795085289,0.2384025439580995,27073,70,2549,8143
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.8249999999999996,0.9308048103607771,0.99159766195811,0.7615974560419004,0.8615107913669064,0.7986465280502156,0.002542091883726928,0.2384025439580995,27074,69,2549,8143
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.8299999999999996,0.9307783798070569,0.9920760697305864,0.7611298166853723,0.8613919026197407,0.7982970708834436,0.0023947242382934826,0.23887018331462775,27078,65,2554,8138
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.8349999999999996,0.9308312409144972,0.9923180099987806,0.7611298166853723,0.8614830889747526,0.7983283956914988,0.00232104041557676,0.23887018331462775,27080,63,2554,8138
