model,model_display,case_id,holdout_position,original_row_index,y_true,attack_category,input_probability,input_logit,baseline_id,baseline_display,semantic_role,baseline_count,baseline_mean_logit,target_logit_difference,integration_method,integration_steps,attribution_sum,signed_completeness_error,absolute_completeness_error,normalized_completeness_error,completeness_pass,attribution_l1_norm,attribution_l2_norm
cnn,CNN,NEURAL_DISAGREE_03,11807,142668,0,Benign,0.9691233038902283,3.4463882446289062,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.499449729919434,Trapezoidal rule,128,6.503297240085742,0.0038475101663086875,0.0038475101663086875,0.0005919747557392648,True,10.157658147010654,4.947603778214224
cnn,CNN,NEURAL_DISAGREE_03,11807,142668,0,Benign,0.9691233038902283,3.4463882446289062,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.665912503376603,Trapezoidal rule,16,8.231108867382867,-0.4348036359937364,0.4348036359937364,0.05017401639173239,False,20.66428692163762,4.599531622996482
cnn,CNN,NEURAL_DISAGREE_03,11807,142668,0,Benign,0.9691233038902283,3.4463882446289062,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.665912503376603,Trapezoidal rule,32,8.49336161354726,-0.17255088982934375,0.17255088982934375,0.019911450728600212,False,20.89793030050123,4.731122258932106
cnn,CNN,NEURAL_DISAGREE_03,11807,142668,0,Benign,0.9691233038902283,3.4463882446289062,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.665912503376603,Trapezoidal rule,64,8.615607214416805,-0.05030528895979813,0.05030528895979813,0.005804961559466136,False,21.049208458060914,4.793161733218159
cnn,CNN,NEURAL_DISAGREE_03,11807,142668,0,Benign,0.9691233038902283,3.4463882446289062,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.665912503376603,Trapezoidal rule,128,8.660769862353174,-0.005142641023429206,0.005142641023429206,0.0005934332964272854,True,21.085451176716358,4.812302582820578
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.885042905807495,Trapezoidal rule,16,23.991613134106018,0.1065702282985228,0.1065702282985228,0.004461797649633317,False,33.49583193286823,7.044685635905652
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.885042905807495,Trapezoidal rule,32,23.910360814045436,0.02531790823794111,0.02531790823794111,0.0010599900673314354,True,33.577863804368555,7.086267000662712
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.885042905807495,Trapezoidal rule,64,23.898619211582687,0.01357630577519231,0.01357630577519231,0.0005684019839835129,True,33.6247428749266,7.098041556570488
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.885042905807495,Trapezoidal rule,128,23.859691001624817,-0.025351904182677742,0.025351904182677742,0.001061413382536298,True,33.547090076365286,7.0795861372298345
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.765062093734741,Trapezoidal rule,16,6.750465284481189,-0.014596809253552223,0.014596809253552223,0.0021576755765583613,True,10.610186448802356,5.17027616320845
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.765062093734741,Trapezoidal rule,32,6.739518490389267,-0.025543603345473898,0.025543603345473898,0.0037758121051291367,True,10.556845624439982,5.168350870941631
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.765062093734741,Trapezoidal rule,64,6.759293478870012,-0.005768614864729571,0.005768614864729571,0.000852706861341598,True,10.577748538955802,5.179152568827956
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.765062093734741,Trapezoidal rule,128,6.7791234265543245,0.014061332819583328,0.014061332819583328,0.0020785223586647947,True,10.596929721835227,5.192954310354819
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.93152486719191,Trapezoidal rule,16,8.463235543623977,-0.46828932356793374,0.46828932356793374,0.05243106082457394,False,20.94033296758944,4.694912280656345
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.93152486719191,Trapezoidal rule,32,8.73823479996208,-0.1932900672298299,0.1932900672298299,0.02164132890004489,False,21.201800558603356,4.824740109584382
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.93152486719191,Trapezoidal rule,64,8.876279958592475,-0.05524490859943576,0.05524490859943576,0.006185383730203381,False,21.37351969364994,4.892524796834417
cnn,CNN,NEURAL_DISAGREE_04,30716,257630,0,Benign,0.9761539101600647,3.712000608444214,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.93152486719191,Trapezoidal rule,128,8.929559962790835,-0.0019649044010758843,0.0019649044010758843,0.00021999652134357817,True,21.42978402015048,4.917863043896863
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.034611225128174,Trapezoidal rule,16,22.641407561474438,-0.39320366365373616,0.39320366365373616,0.017070123728626038,False,26.148062919144014,5.904056972155619
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.034611225128174,Trapezoidal rule,32,22.8879907188141,-0.14662050631407553,0.14662050631407553,0.006365226001910074,False,26.389536829181946,5.964102341872269
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.034611225128174,Trapezoidal rule,64,22.98507319643071,-0.049538028697462266,0.049538028697462266,0.0021505910481103255,True,26.49497049203017,5.972384119045013
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.034611225128174,Trapezoidal rule,128,22.989354692460747,-0.045256532667426796,0.045256532667426796,0.0019647187541006555,True,26.494896251552266,5.972621706827454
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,5.91463041305542,Trapezoidal rule,16,5.612479346541833,-0.3021510665135869,0.3021510665135869,0.051085367201752115,False,17.861528294504193,5.690474230191847
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,5.91463041305542,Trapezoidal rule,32,5.9421986267135996,0.02756821365817963,0.02756821365817963,0.004661020508961651,True,18.11215706729691,5.75747995619795
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,5.91463041305542,Trapezoidal rule,64,5.906558945197428,-0.008071467857991621,0.008071467857991621,0.0013646614064296212,True,18.161050781274753,5.77127846910145
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,5.91463041305542,Trapezoidal rule,128,5.932989914283622,0.01835950122820229,0.01835950122820229,0.0031040825793065933,True,18.1730569149027,5.775081384845421
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.08109318651259,Trapezoidal rule,16,7.878012746803661,-0.20308043970892875,0.20308043970892875,0.02513031777035707,False,17.962956207168244,3.8663291454041895
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.08109318651259,Trapezoidal rule,32,8.067484539552655,-0.013608646959934134,0.013608646959934134,0.0016840106463129367,True,18.1258303548865,3.9068640262307746
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.08109318651259,Trapezoidal rule,64,8.054283153753348,-0.026810032759241764,0.026810032759241764,0.0033176245020893865,True,18.12965473912851,3.910639438418778
cnn,CNN,NEURAL_DISAGREE_05,30033,174394,0,Benign,0.9459136128425598,2.8615689277648926,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.08109318651259,Trapezoidal rule,128,8.053981852012685,-0.02711133449990477,0.02711133449990477,0.0033549092770213083,True,18.124077519619625,3.9082614983578834
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,22.995270490646362,Trapezoidal rule,16,23.534730442662205,0.539459952015843,0.539459952015843,0.023459604540650027,False,33.338712345970016,7.128927669275866
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,22.995270490646362,Trapezoidal rule,32,23.2750909572379,0.2798204665915378,0.2798204665915378,0.01216860948451807,False,33.216975193571635,7.120773583241294
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,22.995270490646362,Trapezoidal rule,64,23.115668469083765,0.12039797843740274,0.12039797843740274,0.0052357713507382424,False,33.122636457611804,7.114844261316399
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,22.995270490646362,Trapezoidal rule,128,23.0077294519495,0.012458961303138949,0.012458961303138949,0.0005418053815982204,True,33.06822455061161,7.107082446336032
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,5.875289678573608,Trapezoidal rule,16,5.9815004016520765,0.10621072307846813,0.10621072307846813,0.01807752960093259,False,10.168525006377081,4.1167436362636645
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,5.875289678573608,Trapezoidal rule,32,5.868519204117149,-0.006770474456459397,0.006770474456459397,0.0011523643644585572,True,10.012955935187087,4.02093209865389
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,5.875289678573608,Trapezoidal rule,64,5.881665574489475,0.006375895915866181,0.006375895915866181,0.001085205371084632,True,10.028528059892896,4.020878466314505
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,5.875289678573608,Trapezoidal rule,128,5.88422941064827,0.008939732074662032,0.008939732074662032,0.0015215814987410805,True,10.025284233669204,4.019876874274673
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.041752452030778,Trapezoidal rule,16,8.013043513000635,-0.02870893903014249,0.02870893903014249,0.0035699854231266022,True,20.406541604469975,4.408097031252695
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.041752452030778,Trapezoidal rule,32,8.019467033288345,-0.02228541874243284,0.02228541874243284,0.002771214219209784,True,20.41330668872037,4.416074703259495
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.041752452030778,Trapezoidal rule,64,8.043498746817171,0.001746294786393321,0.001746294786393321,0.0002171535118508069,True,20.52907106591649,4.443170340783979
cnn,CNN,NEURAL_DISAGREE_06,23693,28361,0,Benign,0.9438652396202087,2.822228193283081,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.041752452030778,Trapezoidal rule,128,8.043105891640328,0.0013534396095504775,0.0013534396095504775,0.00016830157576023052,True,20.565362491639977,4.449255837434241
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.85674548149109,Trapezoidal rule,16,23.612546736603566,-0.24419874488752313,0.24419874488752313,0.010236046030544326,False,33.94740987209422,7.226685151730164
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.85674548149109,Trapezoidal rule,32,23.84268171744693,-0.014063764044159655,0.014063764044159655,0.0005895089108055758,True,34.22896559260531,7.282423004011659
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.85674548149109,Trapezoidal rule,64,23.84156155731267,-0.015183924178419517,0.015183924178419517,0.0006364625128854959,True,34.29072537288285,7.303905572283827
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,23.85674548149109,Trapezoidal rule,128,23.855342318089907,-0.0014031634011821836,0.0014031634011821836,5.881621205502685e-05,True,34.370884746381606,7.324258038274211
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.736764669418335,Trapezoidal rule,16,6.792066243440599,0.05530157402226443,0.05530157402226443,0.008208921750422265,False,11.227375911033437,4.648382568362721
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.736764669418335,Trapezoidal rule,32,6.746867083665439,0.010102414247104008,0.010102414247104008,0.0014995943517166481,True,11.165522408467547,4.59464774433294
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.736764669418335,Trapezoidal rule,64,6.689426278472757,-0.04733839094557801,0.04733839094557801,0.007026873175557326,True,11.102450320347286,4.561944178896669
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,6.736764669418335,Trapezoidal rule,128,6.7181027353894205,-0.018661934028914473,0.018661934028914473,0.0027701626737283345,True,11.152488247035715,4.591429646857952
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.903227442875504,Trapezoidal rule,16,8.757650928941144,-0.1455765139343601,0.1455765139343601,0.016350982255412625,False,21.353557206397156,4.69267892085972
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.903227442875504,Trapezoidal rule,32,8.843569759644637,-0.059657683230867065,0.059657683230867065,0.006700680580569244,False,21.339275368994716,4.692936090091055
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.903227442875504,Trapezoidal rule,64,8.856756777815276,-0.046470665060228455,0.046470665060228455,0.005219530261176802,True,21.417651432313868,4.705717149756582
cnn,CNN,NEURAL_DISAGREE_07,9859,173665,1,Infilteration,0.9754862189292908,3.6837031841278076,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,8.903227442875504,Trapezoidal rule,128,8.892424781173764,-0.01080266170174049,0.01080266170174049,0.001213342214500534,True,21.451521118363402,4.714493006093443
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.196465849876404,Trapezoidal rule,16,19.399044258035566,1.2025784081591624,1.2025784081591624,0.06608857005973666,False,21.056759760333485,9.243029219341864
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.196465849876404,Trapezoidal rule,32,18.39093230868921,0.1944664588128049,0.1944664588128049,0.010687045518464002,False,20.156977798423664,8.746233889948323
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.196465849876404,Trapezoidal rule,64,18.370572116271454,0.1741062663950501,0.1741062663950501,0.009568136353039824,False,20.211329203908864,8.723885319484298
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.196465849876404,Trapezoidal rule,128,18.172738415729572,-0.023727434146831428,0.023727434146831428,0.0013039583808518835,True,20.0122698510374,8.640713331050987
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.07648503780365,Trapezoidal rule,16,0.8613161418539399,-0.21516889594971,0.21516889594971,0.1998809908112784,False,2.731024419733674,1.0227736261665683
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.07648503780365,Trapezoidal rule,32,0.8425544811701224,-0.23393055663352746,0.23393055663352746,0.21730962198119863,False,2.6490757013453976,0.9552264195325297
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.07648503780365,Trapezoidal rule,64,1.1182271228946523,0.04174208509100241,0.04174208509100241,0.0387762798600236,False,2.866420867969363,1.081763585367404
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.07648503780365,Trapezoidal rule,128,1.0802276452072852,0.0037426074036353008,0.0037426074036353008,0.0034766924501536357,True,2.8308642424214563,1.0610175144534344
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,3.2429478112608194,Trapezoidal rule,16,3.2103086013264575,-0.03263920993436198,0.03263920993436198,0.010064673202888284,False,7.676821901404992,2.0439390128673907
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,3.2429478112608194,Trapezoidal rule,32,3.207052793872303,-0.035895017388516415,0.035895017388516415,0.011068638620663112,False,7.647689035350252,2.0324801211197565
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,3.2429478112608194,Trapezoidal rule,64,3.2332323349155194,-0.009715476345300011,0.009715476345300011,0.002995878105581585,True,7.663075694628416,2.0537410616866345
cnn,CNN,NEURAL_DISAGREE_08,36588,230736,1,Infilteration,0.12168426066637039,-1.9765764474868774,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,3.2429478112608194,Trapezoidal rule,128,3.2449787252662468,0.00203091400542732,0.00203091400542732,0.0006262555315799933,True,7.669686367431488,2.0571457633576213
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.19622504711151,Trapezoidal rule,16,19.404174560822824,1.2079495137113128,1.2079495137113128,0.06638462156759618,False,21.044702636702947,9.248868925686102
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.19622504711151,Trapezoidal rule,32,18.405501154013496,0.20927610690198506,0.20927610690198506,0.011501072687337738,False,20.14181152736858,8.748627281958065
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.19622504711151,Trapezoidal rule,64,18.377582610287128,0.18135756317561658,0.18135756317561658,0.009966768530619239,False,20.201575937030814,8.727769890621357
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.19622504711151,Trapezoidal rule,128,18.175489553868303,-0.020735493243208225,0.020735493243208225,0.0011395491751460725,True,20.004498525304626,8.643673089282558
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.0762442350387573,Trapezoidal rule,16,0.8562558432836583,-0.219988391755099,0.219988391755099,0.20440378177466087,False,2.7165915186291323,1.0149928776664183
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.0762442350387573,Trapezoidal rule,32,0.8459047380006721,-0.2303394970380852,0.2303394970380852,0.21402158500741267,False,2.639535035781578,0.9499853247418963
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.0762442350387573,Trapezoidal rule,64,1.1225383078835207,0.04629407284476339,0.04629407284476339,0.04301446766225536,False,2.8495007558609826,1.0769751794464675
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.0530614852905273,1.0762442350387573,Trapezoidal rule,128,1.085377825889198,0.009133590850440632,0.009133590850440632,0.008486541022086605,True,2.8205760962963056,1.0603566256710133
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,3.242707008495927,Trapezoidal rule,16,3.2042108725848606,-0.038496135911066265,0.038496135911066265,0.011871604745728176,False,7.701893878485084,2.041761004116451
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,3.242707008495927,Trapezoidal rule,32,3.1975823932883283,-0.045124615207598584,0.045124615207598584,0.01391572383486131,False,7.67531579480703,2.0287415374348177
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,3.242707008495927,Trapezoidal rule,64,3.2321483762187166,-0.010558632277210211,0.010558632277210211,0.0032561166486970556,True,7.689560988611851,2.0530083209483307
cnn,CNN,NEURAL_DISAGREE_09,33433,299699,1,Infilteration,0.12165851891040802,-1.97681725025177,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.219524258747697,3.242707008495927,Trapezoidal rule,128,3.2463996782510374,0.0036926697551105114,0.0036926697551105114,0.0011387614562264421,True,7.695815487178791,2.0566786126420706
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.12159965932369232,-1.9773683547973633,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.195673942565918,Trapezoidal rule,16,19.42528018064041,1.229606238074492,1.229606238074492,0.06757684502127848,False,21.078715266894203,9.263970381807463
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.12159965932369232,-1.9773683547973633,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.195673942565918,Trapezoidal rule,32,18.413994477241726,0.21832053467580792,0.21832053467580792,0.011998485759028763,False,20.160600795143033,8.75479688741375
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.12159965932369232,-1.9773683547973633,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.195673942565918,Trapezoidal rule,64,18.379509247606396,0.1838353050404784,0.1838353050404784,0.010103242431181656,False,20.20875564060464,8.729099778245985
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.12159965932369232,-1.9773683547973633,zero_scaled,Zero standardized vector,Sensitivity control only,1,-20.17304229736328,18.195673942565918,Trapezoidal rule,128,18.17704725679983,-0.018626685766086837,0.018626685766086837,0.0010236875987600896,True,20.0148207212786,8.645535057642741
